Database|Substrate|Substrate SMILES|Product|Product SMILES|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes
PharmGKBarmGKB|morphine|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O|morphine-3-glucuronide|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O)O[C@H]3[C@H](C=C4)O|UGT1A1|UGT2B7||||||||||||||||||||||||
PharmGKBarmGKB|morphine|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O|morphine-6-glucuronide|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O|UGT1A1|UGT2B7||||||||||||||||||||||||
PharmGKBarmGKB|codeine-6-glucuronide|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O|codeine-6-glucuronide|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O|ABCB1|ABCC2|ABCC3|SLCO1B1||||||||||||||||||||||
PharmGKBarmGKB|morphine-3-glucuronide|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O)O[C@H]3[C@H](C=C4)O|morphine-3-glucuronide|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O)O[C@H]3[C@H](C=C4)O|ABCB1|ABCC2|ABCC3|SLCO1B1||||||||||||||||||||||
PharmGKBarmGKB|morphine-6-glucuronide|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O|morphine-6-glucuronide|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O|ABCB1|ABCC2|ABCC3|SLCO1B1||||||||||||||||||||||
PharmGKBarmGKB|Estrone|C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O|Estradiol|C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O|HSD17B1|||||||||||||||||||||||||
PharmGKBarmGKB|Testosterone|C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C|Estradiol|C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O|CYP19A1|||||||||||||||||||||||||
PharmGKBarmGKB|tamoxifen|CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3|alpha-OH tamoxifen|CC(/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3)O|CYP3A4|||||||||||||||||||||||||
PharmGKBarmGKB|tamoxifen|CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3|tamoxifen-N-glucuronide|CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCC[N+](C)(C)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)/C4=CC=CC=C4|UGT1A4|||||||||||||||||||||||||
PharmGKBarmGKB|tamoxifen|CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3|tamoxifen-N-oxide|CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCC[N+](C)(C)[O-])C3=CC=CC=C3|FMO1|FMO3||||||||||||||||||||||||
PharmGKBarmGKB|tamoxifen-N-oxide|CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCC[N+](C)(C)[O-])C3=CC=CC=C3|tamoxifen|CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3|CYP3A4|||||||||||||||||||||||||
PharmGKBarmGKB|8-hydroxyefavirenz|C1CC1C#C[C@]2(C3=CC(=CC(=C3NC(=O)O2)O)Cl)C(F)(F)F|8,14-dihydroxyefavirenz|C1CC1(C#C[C@]2(C3=CC(=CC(=C3NC(=O)O2)O)Cl)C(F)(F)F)O|CYP2B6|||||||||||||||||||||||||
PharmGKBarmGKB|efavirenz|C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F|7-hydroxyefavirenz|C1CC1C#C[C@]2(C3=CC(=C(C=C3NC(=O)O2)O)Cl)C(F)(F)F|CYP2A6|||||||||||||||||||||||||
PharmGKBarmGKB|efavirenz|C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F|8-hydroxyefavirenz|C1CC1C#C[C@]2(C3=CC(=CC(=C3NC(=O)O2)O)Cl)C(F)(F)F|CYP1A2|CYP2A6|CYP2B6|CYP3A4|CYP3A5|||||||||||||||||||||
PharmGKBarmGKB|paroxetine|C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4|paroxetine|C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4|ABCB1|||||||||||||||||||||||||
PharmGKBarmGKB|(-)-carbovir 5'-diphosphate|C1[C@@H](C=C[C@@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)OP(=O)(O)O|(-)-carbovir 5'-triphosphate|C1[C@@H](C=C[C@@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O|CKB|CKM|NME1|NME2|PCK1|PGK1|PKLR|PKM||||||||||||||||||
PharmGKBarmGKB|(-)-carbovir 5'-monophosphate|C1[C@@H](C=C[C@@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O|(-)-carbovir 5'-diphosphate|C1[C@@H](C=C[C@@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)OP(=O)(O)O|GUK1|||||||||||||||||||||||||
PharmGKBarmGKB|abacavir 5'-monophosphate|C1CC1NC2=NC(=NC3=C2N=CN3[C@@H]4C[C@@H](C=C4)COP(=O)(O)O)N|(-)-carbovir 5'-monophosphate|C1[C@@H](C=C[C@@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O|Cytosolic deaminase|||||||||||||||||||||||||
PharmGKBarmGKB|abacavir|C1CC1NC2=NC(=NC3=C2N=CN3[C@@H]4C[C@@H](C=C4)CO)N|abacavir 5'-monophosphate|C1CC1NC2=NC(=NC3=C2N=CN3[C@@H]4C[C@@H](C=C4)COP(=O)(O)O)N|ADK|||||||||||||||||||||||||
PharmGKBarmGKB|ibuprofen|CC(C)CC1=CC=C(C=C1)C(C)C(=O)O|ibuprofen|CC(C)CC1=CC=C(C=C1)C(C)C(=O)O|AMACR|||||||||||||||||||||||||
PharmGKBarmGKB|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|ABCC2|ABCC4|ibuprofen|||||||||||||||||||||||
PharmGKBarmGKB|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|ibuprofen|SLC22A6|SLC22A8|SLC22A9||||||||||||||||||||||
PharmGKBarmGKB|pravastatin|CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O|pravastatin|CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O|ibuprofen|SLCO1B1|SLCO1B3|||||||||||||||||||||||
PharmGKBarmGKB|cyclosporine|CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C|cyclosporine|CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C|ABCB1|||||||||||||||||||||||||
PharmGKBarmGKB|tacrolimus|C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC|tacrolimus|C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC|ABCB1|||||||||||||||||||||||||
PharmGKBarmGKB|doxepin|CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31|desmethyldoxepin|CNCC/C=C\1/C2=CC=CC=C2COC3=CC=CC=C31|CYP1A2|CYP2C19|CYP2C9|CYP3A4||||||||||||||||||||||
PharmGKBarmGKB|allopurinol|C1=C2C(=NC=NC2=O)NN1|Oxypurinol|C1=C2C(=NC(=O)NC2=O)NN1|XDH|||||||||||||||||||||||||
PharmGKBarmGKB|vitamin c|C([C@@H]([C@@H]1C(=O)C(=C(O1)O)O)O)O|vitamin c|C([C@@H]([C@@H]1C(=O)C(=C(O1)O)O)O)O|GSH|TXNRD1||||||||||||||||||||||||
PharmGKBarmGKB|mycophenolate mofetil|CC1=C(C(=C(C2=C1COC2=O)O)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)OC|mycophenolic acid|CC1=C(C(=C(C2=C1COC2=O)O)C/C=C(\C)/CCC(=O)O)OC|CES1|CES2||||||||||||||||||||||||
PharmGKBarmGKB|mycophenolate mofetil|CC1=C(C(=C(C2=C1COC2=O)O)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)OC|mycophenolic acid|CC1=C(C(=C(C2=C1COC2=O)O)C/C=C(\C)/CCC(=O)O)OC|CES2|||||||||||||||||||||||||
PharmGKBarmGKB|valproic acid|CCCC(CCC)C(=O)O|3-hydroxy valproic acid|CCCC(C(CC)O)C(=O)O|CYP2A6|||||||||||||||||||||||||
PharmGKBarmGKB|valproic acid|CCCC(CCC)C(=O)O|valproate glucuronide|[2H]C([2H])([2H])CCC(CCC([2H])([2H])[2H])C(=O)O[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)C(=O)O)O)O)O|UGT1A10|UGT1A3|UGT1A4|UGT1A6|UGT1A8|UGT1A9|UGT2B15|UGT2B7||||||||||||||||||
PharmGKBarmGKB|clomipramine|CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl|desmethyl clomipramine|CNCCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl.Cl|CYP1A2|CYP2C19|CYP3A4|||||||||||||||||||||||
PharmGKBarmGKB|clomipramine|CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl|hydroxy clomipramine|CN(C)CCCN1C2=CC=CC=C2CC(C3=C1C=C(C=C3)Cl)O|CYP2D6|||||||||||||||||||||||||
PharmGKBarmGKB|calcium|[Ca+2]|calcium|[Ca+2]|CACNA1C|CACNA1D|CACNA1F|||||||||||||||||||||||
PharmGKBarmGKB|chloride|[Cl-]|chloride|[Cl-]|GABA receptors|||||||||||||||||||||||||
PharmGKBarmGKB|sodium|[Na+]|sodium|[Na+]|SCN|||||||||||||||||||||||||
PharmGKBarmGKB|1-methylxanthine|CN1C(=O)C2=C(NC1=O)N=CN2|1-methyl uric acid|CN1C(=O)C2=NC(=O)NC2=NC1=O|XDH|||||||||||||||||||||||||
PharmGKBarmGKB|theophylline|CN1C2=C(C(=O)N(C1=O)C)NC=N2|1,3-dimethyl uric acid|CN1C2=C(C(=O)N(C1=O)C)NC(=O)N2|CYP1A2|CYP2E1|XDH|||||||||||||||||||||||
PharmGKBarmGKB|theophylline|CN1C2=C(C(=O)N(C1=O)C)NC=N2|1-methylxanthine|CN1C(=O)C2=C(NC1=O)N=CN2|CYP1A2|CYP3A4||||||||||||||||||||||||
PharmGKBarmGKB|theophylline|CN1C2=C(C(=O)N(C1=O)C)NC=N2|3-methylxanthine|CN1C2=C(C(=O)NC1=O)NC=N2|CYP1A2|CYP3A4||||||||||||||||||||||||
PharmGKBarmGKB|nevirapine|CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4|2-Hydroxynevirapine|CC1=CC(=O)NC2=C1NC(=O)C3=C(N2C4CC4)N=CC=C3|CYP3A4|CYP3A5||||||||||||||||||||||||
PharmGKBarmGKB|metformin|CN(C)C(=N)N=C(N)N|metformin|CN(C)C(=N)N=C(N)N|SLC22A3|||||||||||||||||||||||||
PharmGKBarmGKB|metformin|CN(C)C(=N)N=C(N)N|metformin|CN(C)C(=N)N=C(N)N|SLC47A1|SLC47A2||||||||||||||||||||||||
PharmGKBarmGKB|metformin|CN(C)C(=N)N=C(N)N|metformin|CN(C)C(=N)N=C(N)N|SLC22A1|||||||||||||||||||||||||
PharmGKBarmGKB|metformin|CN(C)C(=N)N=C(N)N|metformin|CN(C)C(=N)N=C(N)N|SLC22A3|SLC29A4||||||||||||||||||||||||
PharmGKBarmGKB|metformin|CN(C)C(=N)N=C(N)N|metformin|CN(C)C(=N)N=C(N)N|SLC22A2|||||||||||||||||||||||||
PharmGKBarmGKB|metformin|CN(C)C(=N)N=C(N)N|metformin|CN(C)C(=N)N=C(N)N|SLC47A1|||||||||||||||||||||||||
PharmGKBarmGKB|metformin|CN(C)C(=N)N=C(N)N|metformin|CN(C)C(=N)N=C(N)N|SLC22A1|SLC22A3||||||||||||||||||||||||
PharmGKBarmGKB|1,7-dimethylxanthine|CN1C=NC2=C1C(=O)N(C(=O)N2)C|1,7-dimethyluric acid|CN1C2=C(NC1=O)NC(=O)N(C2=O)C|CYP1A2|CYP2A6||||||||||||||||||||||||
PharmGKBarmGKB|caffeine|CN1C=NC2=C1C(=O)N(C(=O)N2C)C|1,3,7-trimethyluric acid|CN1C2=C(NC1=O)N(C(=O)N(C2=O)C)C|CYP1A2|CYP2C8|CYP2C9|CYP2E1|CYP3A4|||||||||||||||||||||
PharmGKBarmGKB|caffeine|CN1C=NC2=C1C(=O)N(C(=O)N2C)C|1,7-dimethylxanthine|CN1C=NC2=C1C(=O)N(C(=O)N2)C|CYP1A2|||||||||||||||||||||||||
PharmGKBarmGKB|caffeine|CN1C=NC2=C1C(=O)N(C(=O)N2C)C|theobromine|CN1C=NC2=C1C(=O)NC(=O)N2C|CYP1A2|CYP2E1||||||||||||||||||||||||
PharmGKBarmGKB|caffeine|CN1C=NC2=C1C(=O)N(C(=O)N2C)C|theophylline|CN1C2=C(C(=O)N(C1=O)C)NC=N2|CYP1A2|CYP2C8|CYP2C9|CYP2E1|CYP3A4|||||||||||||||||||||
PharmGKBarmGKB|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|CMPK1|||||||||||||||||||||||||
PharmGKBarmGKB|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|NT5C|||||||||||||||||||||||||
PharmGKBarmGKB|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|DCK|||||||||||||||||||||||||
PharmGKBarmGKB|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|NME1|NME2|PGK1|||||||||||||||||||||||
PharmGKBarmGKB|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|lamivudine sulfoxide|C1[C@H](O[C@H](S1=O)CO)N2C=CC(=NC2=O)N|SULT|||||||||||||||||||||||||
PharmGKBarmGKB|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|ABCC4|||||||||||||||||||||||||
PharmGKBarmGKB|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|ABCB1|ABCC1|ABCC2|ABCC3|ABCC4|ABCG2||||||||||||||||||||
PharmGKBarmGKB|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|lamivudine|C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N|SLC22A1|SLC22A2|SLC22A3|||||||||||||||||||||||
PharmGKBarmGKB|zidovudine|CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]|zidovudine|CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]|NME1|NME2||||||||||||||||||||||||
PharmGKBarmGKB|zidovudine|CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]|zidovudine|CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]|DTYMK|||||||||||||||||||||||||
PharmGKBarmGKB|zidovudine|CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]|zidovudine|CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]|TK1|||||||||||||||||||||||||
PharmGKBarmGKB|zidovudine|CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]|zidovudine|CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]|ABCB1|ABCC4|ABCC5|ABCG2||||||||||||||||||||||
PharmGKBarmGKB|zidovudine|CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]|zidovudine|CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]|ABCC4|ABCG2||||||||||||||||||||||||
PharmGKBarmGKB|zidovudine|CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]|zidovudine|CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]|SLC22A11|SLC22A6|SLC22A7|SLC22A8|SLC28A1|SLC28A3||||||||||||||||||||
PharmGKBarmGKB|2-hydroxycarbamazepine|C1=CC=C2C(=C1)C=CC3=C(N2C(=O)N)C=CC(=C3)O|2-hydroxyiminostilbene|C1=CC=C2C(=C1)C=CC3=C(N2)C=CC(=C3)O|CYP3A4|||||||||||||||||||||||||
PharmGKBarmGKB|carbamazepine|C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N|3-hydroxycarbamazepine|C1=CC=C2C(=C1)C=CC3=C(N2C(=O)N)C=C(C=C3)O|CYP2C8|CYP3A4||||||||||||||||||||||||
PharmGKBarmGKB|carbamazepine|C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N|carbamazepine 10,11-epoxide|C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N|CYP3A4|CYP3A5||||||||||||||||||||||||
PharmGKBarmGKB|carbamazepine|C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N|carbamazepine glucuronide|C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)NC4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O|ABCB1|||||||||||||||||||||||||
PharmGKBarmGKB|carbamazepine 10,11-epoxide|C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N|carbamazepine 10,11-epoxide|C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N|ABCC2|||||||||||||||||||||||||
PharmGKBarmGKB|carbamazepine|C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N|carbamazepine|C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N|RALBP1|||||||||||||||||||||||||
PharmGKBarmGKB|rosiglitazone|CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3|N-desmethyl rosiglitazone|C1=CC=NC(=C1)NCCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3|CYP2C9|||||||||||||||||||||||||
PharmGKBarmGKB|rosiglitazone|CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3|para-hydroxy rosiglitazone|CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=NC=C(C=C3)O|CYP2C9|||||||||||||||||||||||||
PharmGKBarmGKB|rosiglitazone|CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3|rosiglitazone|CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3|CYP2C9|||||||||||||||||||||||||
PharmGKBarmGKB|celecoxib|CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F|Hydroxy celecoxib|C1=CC(=CC=C1CO)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F|ADH1A|CYP3A4||||||||||||||||||||||||
PharmGKBarmGKB|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|SLC19A1|SLC22A8||||||||||||||||||||||||
PharmGKBarmGKB|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|ABCC1|SLCO1B1|SLCO1B3|||||||||||||||||||||||
PharmGKBarmGKB|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|ABCB1|ABCC3||||||||||||||||||||||||
PharmGKBarmGKB|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|FOLR1|ABCC2||||||||||||||||||||||||
PharmGKBarmGKB|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|ABCC2|SLC19A1|SLC46A1|SLCO1A2||||||||||||||||||||||
PharmGKBarmGKB|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|ABCB1|SLC22A6|ABCG2|||||||||||||||||||||||
PharmGKBarmGKB|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|ABCC3|ABCC2|ABCG2|||||||||||||||||||||||
PharmGKBarmGKB|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|SLC22A6|||||||||||||||||||||||||
PharmGKBarmGKB|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|ABCB1|SLC22A8||||||||||||||||||||||||
PharmGKBarmGKB|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|methotrexate|CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O|ABCC1|ABCC4|ABCG2|SLC22A8||||||||||||||||||||||
